Industry,Date,County,High Wage Count,Employment Count,Cost of Living
travel arrangements and reservation services,2018-10-01,Los Angeles,1188,9300.0,77533
travel arrangements and reservation services,2018-10-01,Los Angeles,1188,9300.0,77533
travel arrangements and reservation services,2018-11-01,Los Angeles,1175,9200.0,77533
travel arrangements and reservation services,2018-11-01,Los Angeles,1175,9200.0,77533
travel arrangements and reservation services,2018-11-01,Los Angeles,1175,9200.0,77533
travel arrangements and reservation services,2018-11-01,Los Angeles,1175,9200.0,77533
travel arrangements and reservation services,2018-11-01,Los Angeles,1175,9200.0,77533
travel arrangements and reservation services,2018-11-01,Los Angeles,1175,9200.0,77533
travel arrangements and reservation services,2018-12-01,Los Angeles,1175,9200.0,77533
travel arrangements and reservation services,2018-12-01,Los Angeles,1175,9200.0,77533
travel arrangements and reservation services,2018-12-01,Los Angeles,1175,9200.0,77533
travel arrangements and reservation services,2018-12-01,Los Angeles,1175,9200.0,77533
travel arrangements and reservation services,2018-12-01,Los Angeles,1175,9200.0,77533
travel arrangements and reservation services,2018-12-01,Los Angeles,1175,9200.0,77533
us marines,2018-01-01,Los Angeles,0,3300.0,77533
us marines,2018-01-01,Los Angeles,0,3300.0,77533
us marines,2018-01-01,Los Angeles,0,30000.0,77533
us marines,2018-01-01,Los Angeles,0,30000.0,77533
us marines,2018-01-01,Los Angeles,0,44200.0,77533
us marines,2018-01-01,Los Angeles,0,44200.0,77533
us marines,2018-01-01,Los Angeles,0,91700.0,77533
us marines,2018-01-01,Los Angeles,0,91700.0,77533
us marines,2018-01-01,Los Angeles,0,3300.0,77533
us marines,2018-01-01,Los Angeles,0,3300.0,77533
us marines,2018-01-01,Los Angeles,0,91700.0,77533
us marines,2018-01-01,Los Angeles,0,91700.0,77533
us marines,2018-01-01,Los Angeles,0,91700.0,77533
us marines,2018-01-01,Los Angeles,0,91700.0,77533
us marines,2018-01-01,Los Angeles,0,91700.0,77533
us marines,2018-01-01,Los Angeles,0,91700.0,77533
us marines,2018-01-01,Los Angeles,0,61300.0,77533
us marines,2018-01-01,Los Angeles,0,61300.0,77533
us marines,2018-01-01,Los Angeles,0,234000.0,77533
us marines,2018-01-01,Los Angeles,0,234000.0,77533
us marines,2018-01-01,Los Angeles,0,91700.0,77533
us marines,2018-01-01,Los Angeles,0,91700.0,77533
us marines,2018-01-01,Los Angeles,0,61300.0,77533
us marines,2018-01-01,Los Angeles,0,61300.0,77533
us marines,2018-02-01,Los Angeles,0,3300.0,77533
us marines,2018-02-01,Los Angeles,0,3300.0,77533
us marines,2018-02-01,Los Angeles,0,30000.0,77533
us marines,2018-02-01,Los Angeles,0,30000.0,77533
us marines,2018-02-01,Los Angeles,0,44000.0,77533
us marines,2018-02-01,Los Angeles,0,44000.0,77533
us marines,2018-02-01,Los Angeles,0,92100.0,77533
us marines,2018-02-01,Los Angeles,0,92100.0,77533
us marines,2018-02-01,Los Angeles,0,3300.0,77533
us marines,2018-02-01,Los Angeles,0,3300.0,77533
us marines,2018-02-01,Los Angeles,0,92100.0,77533
us marines,2018-02-01,Los Angeles,0,92100.0,77533
us marines,2018-02-01,Los Angeles,0,92100.0,77533
us marines,2018-02-01,Los Angeles,0,92100.0,77533
us marines,2018-02-01,Los Angeles,0,92100.0,77533
us marines,2018-02-01,Los Angeles,0,92100.0,77533
us marines,2018-02-01,Los Angeles,0,62300.0,77533
us marines,2018-02-01,Los Angeles,0,62300.0,77533
us marines,2018-02-01,Los Angeles,0,236100.0,77533
us marines,2018-02-01,Los Angeles,0,236100.0,77533
us marines,2018-02-01,Los Angeles,0,92100.0,77533
us marines,2018-02-01,Los Angeles,0,92100.0,77533
us marines,2018-02-01,Los Angeles,0,62300.0,77533
us marines,2018-02-01,Los Angeles,0,62300.0,77533
us marines,2018-03-01,Los Angeles,0,3300.0,77533
us marines,2018-03-01,Los Angeles,0,3300.0,77533
us marines,2018-03-01,Los Angeles,0,30000.0,77533
us marines,2018-03-01,Los Angeles,0,30000.0,77533
us marines,2018-03-01,Los Angeles,0,43700.0,77533
us marines,2018-03-01,Los Angeles,0,43700.0,77533
us marines,2018-03-01,Los Angeles,0,92500.0,77533
us marines,2018-03-01,Los Angeles,0,92500.0,77533
us marines,2018-03-01,Los Angeles,0,3300.0,77533
us marines,2018-03-01,Los Angeles,0,3300.0,77533
us marines,2018-03-01,Los Angeles,0,92500.0,77533
us marines,2018-03-01,Los Angeles,0,92500.0,77533
us marines,2018-03-01,Los Angeles,0,92500.0,77533
us marines,2018-03-01,Los Angeles,0,92500.0,77533
us marines,2018-03-01,Los Angeles,0,92500.0,77533
us marines,2018-03-01,Los Angeles,0,92500.0,77533
us marines,2018-03-01,Los Angeles,0,62900.0,77533
us marines,2018-03-01,Los Angeles,0,62900.0,77533
us marines,2018-03-01,Los Angeles,0,238300.0,77533
us marines,2018-03-01,Los Angeles,0,238300.0,77533
us marines,2018-03-01,Los Angeles,0,92500.0,77533
us marines,2018-03-01,Los Angeles,0,92500.0,77533
us marines,2018-03-01,Los Angeles,0,62900.0,77533
us marines,2018-03-01,Los Angeles,0,62900.0,77533
us marines,2018-04-01,Los Angeles,0,3300.0,77533
us marines,2018-04-01,Los Angeles,0,3300.0,77533
us marines,2018-04-01,Los Angeles,0,30200.0,77533
us marines,2018-04-01,Los Angeles,0,30200.0,77533
us marines,2018-04-01,Los Angeles,0,43900.0,77533
us marines,2018-04-01,Los Angeles,0,43900.0,77533
us marines,2018-04-01,Los Angeles,0,92500.0,77533
us marines,2018-04-01,Los Angeles,0,92500.0,77533
us marines,2018-04-01,Los Angeles,0,3300.0,77533
us marines,2018-04-01,Los Angeles,0,3300.0,77533
us marines,2018-04-01,Los Angeles,0,92500.0,77533
us marines,2018-04-01,Los Angeles,0,92500.0,77533
us marines,2018-04-01,Los Angeles,0,92500.0,77533
us marines,2018-04-01,Los Angeles,0,92500.0,77533
us marines,2018-04-01,Los Angeles,0,92500.0,77533
us marines,2018-04-01,Los Angeles,0,92500.0,77533
us marines,2018-04-01,Los Angeles,0,62700.0,77533
us marines,2018-04-01,Los Angeles,0,62700.0,77533
us marines,2018-04-01,Los Angeles,0,238900.0,77533
us marines,2018-04-01,Los Angeles,0,238900.0,77533
us marines,2018-04-01,Los Angeles,0,92500.0,77533
us marines,2018-04-01,Los Angeles,0,92500.0,77533
us marines,2018-04-01,Los Angeles,0,62700.0,77533
us marines,2018-04-01,Los Angeles,0,62700.0,77533
us marines,2018-05-01,Los Angeles,0,3400.0,77533
us marines,2018-05-01,Los Angeles,0,3400.0,77533
us marines,2018-05-01,Los Angeles,0,30200.0,77533
us marines,2018-05-01,Los Angeles,0,30200.0,77533
us marines,2018-05-01,Los Angeles,0,43600.0,77533
us marines,2018-05-01,Los Angeles,0,43600.0,77533
us marines,2018-05-01,Los Angeles,0,93100.0,77533
us marines,2018-05-01,Los Angeles,0,93100.0,77533
us marines,2018-05-01,Los Angeles,0,3400.0,77533
us marines,2018-05-01,Los Angeles,0,3400.0,77533
us marines,2018-05-01,Los Angeles,0,93100.0,77533
us marines,2018-05-01,Los Angeles,0,93100.0,77533
us marines,2018-05-01,Los Angeles,0,93100.0,77533
us marines,2018-05-01,Los Angeles,0,93100.0,77533
us marines,2018-05-01,Los Angeles,0,93100.0,77533
us marines,2018-05-01,Los Angeles,0,93100.0,77533
us marines,2018-05-01,Los Angeles,0,63100.0,77533
us marines,2018-05-01,Los Angeles,0,63100.0,77533
us marines,2018-05-01,Los Angeles,0,238900.0,77533
us marines,2018-05-01,Los Angeles,0,238900.0,77533
us marines,2018-05-01,Los Angeles,0,93100.0,77533
us marines,2018-05-01,Los Angeles,0,93100.0,77533
us marines,2018-05-01,Los Angeles,0,63100.0,77533
us marines,2018-05-01,Los Angeles,0,63100.0,77533
us marines,2018-06-01,Los Angeles,0,3400.0,77533
us marines,2018-06-01,Los Angeles,0,3400.0,77533
us marines,2018-06-01,Los Angeles,0,30000.0,77533
us marines,2018-06-01,Los Angeles,0,30000.0,77533
us marines,2018-06-01,Los Angeles,0,43700.0,77533
us marines,2018-06-01,Los Angeles,0,43700.0,77533
us marines,2018-06-01,Los Angeles,0,95900.0,77533
us marines,2018-06-01,Los Angeles,0,95900.0,77533
us marines,2018-06-01,Los Angeles,0,3400.0,77533
us marines,2018-06-01,Los Angeles,0,3400.0,77533
us marines,2018-06-01,Los Angeles,0,95900.0,77533
us marines,2018-06-01,Los Angeles,0,95900.0,77533
us marines,2018-06-01,Los Angeles,0,95900.0,77533
us marines,2018-06-01,Los Angeles,0,95900.0,77533
us marines,2018-06-01,Los Angeles,0,95900.0,77533
us marines,2018-06-01,Los Angeles,0,95900.0,77533
us marines,2018-06-01,Los Angeles,0,62700.0,77533
us marines,2018-06-01,Los Angeles,0,62700.0,77533
us marines,2018-06-01,Los Angeles,0,236700.0,77533
us marines,2018-06-01,Los Angeles,0,236700.0,77533
us marines,2018-06-01,Los Angeles,0,95900.0,77533
us marines,2018-06-01,Los Angeles,0,95900.0,77533
us marines,2018-06-01,Los Angeles,0,62700.0,77533
us marines,2018-06-01,Los Angeles,0,62700.0,77533
us marines,2018-07-01,Los Angeles,0,3400.0,77533
us marines,2018-07-01,Los Angeles,0,3400.0,77533
us marines,2018-07-01,Los Angeles,0,30000.0,77533
us marines,2018-07-01,Los Angeles,0,30000.0,77533
us marines,2018-07-01,Los Angeles,0,43900.0,77533
us marines,2018-07-01,Los Angeles,0,43900.0,77533
us marines,2018-07-01,Los Angeles,0,96700.0,77533
us marines,2018-07-01,Los Angeles,0,96700.0,77533
us marines,2018-07-01,Los Angeles,0,3400.0,77533
us marines,2018-07-01,Los Angeles,0,3400.0,77533
us marines,2018-07-01,Los Angeles,0,96700.0,77533
us marines,2018-07-01,Los Angeles,0,96700.0,77533
us marines,2018-07-01,Los Angeles,0,96700.0,77533
us marines,2018-07-01,Los Angeles,0,96700.0,77533
us marines,2018-07-01,Los Angeles,0,96700.0,77533
us marines,2018-07-01,Los Angeles,0,96700.0,77533
us marines,2018-07-01,Los Angeles,0,58000.0,77533
us marines,2018-07-01,Los Angeles,0,58000.0,77533
us marines,2018-07-01,Los Angeles,0,198800.0,77533
us marines,2018-07-01,Los Angeles,0,198800.0,77533
us marines,2018-07-01,Los Angeles,0,96700.0,77533
us marines,2018-07-01,Los Angeles,0,96700.0,77533
us marines,2018-07-01,Los Angeles,0,58000.0,77533
us marines,2018-07-01,Los Angeles,0,58000.0,77533
us marines,2018-08-01,Los Angeles,0,3300.0,77533
us marines,2018-08-01,Los Angeles,0,3300.0,77533
us marines,2018-08-01,Los Angeles,0,30300.0,77533
us marines,2018-08-01,Los Angeles,0,30300.0,77533
us marines,2018-08-01,Los Angeles,0,43600.0,77533
us marines,2018-08-01,Los Angeles,0,43600.0,77533
us marines,2018-08-01,Los Angeles,0,96400.0,77533
us marines,2018-08-01,Los Angeles,0,96400.0,77533
us marines,2018-08-01,Los Angeles,0,3300.0,77533
us marines,2018-08-01,Los Angeles,0,3300.0,77533
us marines,2018-08-01,Los Angeles,0,96400.0,77533
us marines,2018-08-01,Los Angeles,0,96400.0,77533
us marines,2018-08-01,Los Angeles,0,96400.0,77533
us marines,2018-08-01,Los Angeles,0,96400.0,77533
us marines,2018-08-01,Los Angeles,0,96400.0,77533
us marines,2018-08-01,Los Angeles,0,96400.0,77533
us marines,2018-08-01,Los Angeles,0,57100.0,77533
us marines,2018-08-01,Los Angeles,0,57100.0,77533
us marines,2018-08-01,Los Angeles,0,204500.0,77533
us marines,2018-08-01,Los Angeles,0,204500.0,77533
us marines,2018-08-01,Los Angeles,0,96400.0,77533
us marines,2018-08-01,Los Angeles,0,96400.0,77533
us marines,2018-08-01,Los Angeles,0,57100.0,77533
us marines,2018-08-01,Los Angeles,0,57100.0,77533
us marines,2018-09-01,Los Angeles,0,3400.0,77533
us marines,2018-09-01,Los Angeles,0,3400.0,77533
us marines,2018-09-01,Los Angeles,0,29800.0,77533
us marines,2018-09-01,Los Angeles,0,29800.0,77533
us marines,2018-09-01,Los Angeles,0,43600.0,77533
us marines,2018-09-01,Los Angeles,0,43600.0,77533
us marines,2018-09-01,Los Angeles,0,93700.0,77533
us marines,2018-09-01,Los Angeles,0,93700.0,77533
us marines,2018-09-01,Los Angeles,0,3400.0,77533
us marines,2018-09-01,Los Angeles,0,3400.0,77533
us marines,2018-09-01,Los Angeles,0,93700.0,77533
us marines,2018-09-01,Los Angeles,0,93700.0,77533
us marines,2018-09-01,Los Angeles,0,93700.0,77533
us marines,2018-09-01,Los Angeles,0,93700.0,77533
us marines,2018-09-01,Los Angeles,0,93700.0,77533
us marines,2018-09-01,Los Angeles,0,93700.0,77533
us marines,2018-09-01,Los Angeles,0,57500.0,77533
us marines,2018-09-01,Los Angeles,0,57500.0,77533
us marines,2018-09-01,Los Angeles,0,225000.0,77533
us marines,2018-09-01,Los Angeles,0,225000.0,77533
us marines,2018-09-01,Los Angeles,0,93700.0,77533
us marines,2018-09-01,Los Angeles,0,93700.0,77533
us marines,2018-09-01,Los Angeles,0,57500.0,77533
us marines,2018-09-01,Los Angeles,0,57500.0,77533
us marines,2018-10-01,Los Angeles,0,3400.0,77533
us marines,2018-10-01,Los Angeles,0,3400.0,77533
us marines,2018-10-01,Los Angeles,0,30400.0,77533
us marines,2018-10-01,Los Angeles,0,30400.0,77533
us marines,2018-10-01,Los Angeles,0,43700.0,77533
us marines,2018-10-01,Los Angeles,0,43700.0,77533
us marines,2018-10-01,Los Angeles,0,93000.0,77533
us marines,2018-10-01,Los Angeles,0,93000.0,77533
us marines,2018-10-01,Los Angeles,0,3400.0,77533
us marines,2018-10-01,Los Angeles,0,3400.0,77533
us marines,2018-10-01,Los Angeles,0,93000.0,77533
us marines,2018-10-01,Los Angeles,0,93000.0,77533
us marines,2018-10-01,Los Angeles,0,93000.0,77533
us marines,2018-10-01,Los Angeles,0,93000.0,77533
us marines,2018-10-01,Los Angeles,0,93000.0,77533
us marines,2018-10-01,Los Angeles,0,93000.0,77533
us marines,2018-10-01,Los Angeles,0,62900.0,77533
us marines,2018-10-01,Los Angeles,0,62900.0,77533
us marines,2018-10-01,Los Angeles,0,233300.0,77533
us marines,2018-10-01,Los Angeles,0,233300.0,77533
us marines,2018-10-01,Los Angeles,0,93000.0,77533
us marines,2018-10-01,Los Angeles,0,93000.0,77533
us marines,2018-10-01,Los Angeles,0,62900.0,77533
us marines,2018-10-01,Los Angeles,0,62900.0,77533
